Voucher Number,Reference,Date,Voucher Type,Party Name,Party Alias,Buyer's TIN No.,CST Number,Item Name,Godown,Item Batch,Acutal Quantity,Billed Quantity,Alternate Actual Quantity,Alternate Billed Quantity,Rate,Purchase Rate,Unit,Discount,Discount Amount,Margin,Amount,Purchase/Sales Ledger,Narration
PFIDEL041/18-19,SAPL26 / 13.1.2018,9-Apr-18,Sales,Swaran Aquatech Pvt Ltd (Delhi),,07436901446,,SWC 5 LD 8040,Main Location,Primary Batch,12.00,12.00,,,35500.00,32100.00,Nos,0,,42800.00,426000.00,SCGST Sale,Material Being ent Agn Your Po - 13.1.18
PFIDEL042/18-19,,9-Apr-18,Sales,Ecotech Industries,,,,25NB TMS,Main Location,Primary Batch,2.00,2.00,,,1300.00,973.45,Nos,0,,653.18,2600.00,SCGST Sale,
PFIDEL042/18-19,,9-Apr-18,Sales,Ecotech Industries,,,,PG 160 B,Main Location,Primary Batch,2.00,2.00,,,240.00,160.00,Nos,0,,160.01,480.00,SCGST Sale,
PFIDEL042/18-19,,9-Apr-18,Sales,Ecotech Industries,,,,RESIN,Main Location,Primary Batch,50.00,50.00,,,80.00,57.00,Nos,0,,1150.12,4000.00,SCGST Sale,
PFIDEL042/18-19,,9-Apr-18,Sales,Ecotech Industries,,,,"SPG 1248-2.5"" T",Main Location,Primary Batch,2.00,2.00,,,3000.00,2363.00,Nos,0,,1274.18,6000.00,SCGST Sale,
PFIDEL043/18-19,,9-Apr-18,Sales,Aditya Pure Water India,,06121341496,06121341496,SCR-3/29-1PH,Main Location,Primary Batch,1.00,1.00,,,26000.00,24178.28,Nos,0,,1821.72,26000.00,IGST Sale,
PFIDEL044/18-19,,9-Apr-18,Sales,Hi-Tech Sweet Water Technologies Pvt Ltd (Sale),,07830302898,,RO-2/8-CI-1ph,Main Location,Primary Batch,1.00,1.00,,,11065.00,10829.04,Nos,0,,236.16,11065.00,SCGST Sale,material being send against verbal order from mr. vikash
PFIDEL045/18-19,,9-Apr-18,Sales,Synergy Filteration Pvt Ltd,,07460431578,,UV -ECS 010L,Main Location,Primary Batch,1.00,1.00,,,3490.00,2900.00,Nos,0,,590.02,3490.00,SCGST Sale,
PFIDEL045/18-19,,9-Apr-18,Sales,Synergy Filteration Pvt Ltd,,07460431578,,UV -ECS 025L,Main Location,Primary Batch,4.00,4.00,,,7525.00,6300.00,Nos,0,,4900.18,30100.00,SCGST Sale,
PFIDEL046/18-19,,10-Apr-18,Sales,Jal Jeevan Engineers,,07670425885,,"SPG 1665-4"" T",Main Location,Primary Batch,2.00,2.00,,,6000.00,5120.95,Nos,0,,1758.10,12000.00,SCGST Sale,Material to be collected from office
PFIDEL047/18-19,,10-Apr-18,Sales,Flosis Water Technologies,,,,40NB SMF W,Main Location,Primary Batch,2.00,2.00,,,1400.00,1100.00,Nos,0,,600.00,2800.00,IGST Sale,
PFIDEL047/18-19,,10-Apr-18,Sales,Flosis Water Technologies,,,,DS - H&L-16-4R,Main Location,Primary Batch,2.00,2.00,,,1100.00,945.00,Nos,0,,310.00,2200.00,IGST Sale,
PFIDEL047/18-19,,10-Apr-18,Sales,Flosis Water Technologies,,,,"DS-TS 4""",Main Location,Primary Batch,2.00,2.00,,,400.00,382.00,Nos,0,,36.00,800.00,IGST Sale,
PFIDEL047/18-19,,10-Apr-18,Sales,Flosis Water Technologies,,,,"FRP 1865 - 4""TB",Main Location,Primary Batch,2.00,2.00,,,15000.00,12587.00,Nos,0,,4826.00,30000.00,IGST Sale,
PFIDEL047/18-19,,10-Apr-18,Sales,Flosis Water Technologies,,,,"SP 30""",Main Location,Primary Batch,100.00,100.00,,,100.00,66.00,Nos,0,,3400.00,10000.00,IGST Sale,
PFIDEL048/18-19,,10-Apr-18,Sales,Flosis Water Technologies,,,,ECOLINE 4-300-3,Main Location,Primary Batch,2.00,2.00,,,5450.00,4558.00,Nos,0,,1784.00,10900.00,IGST Sale,Materila Collected From Our Office By Your Person
PFIDEL049/18-19,,10-Apr-18,Sales,VINAYAK ENTERPRISES,,,,40NB SMS,Main Location,Primary Batch,4.00,4.00,,,1550.00,1188.00,Nos,0,,1651.28,6200.00,IGST Sale,
PFIDEL049/18-19,,10-Apr-18,Sales,VINAYAK ENTERPRISES,,,,40NB TMS,Main Location,Primary Batch,4.00,4.00,,,1500.00,1250.10,Nos,0,,1196.32,6000.00,IGST Sale,
PFIDEL050/18-19,,10-Apr-18,Sales,Watcon Water Specilaists Pvt Ltd,,07350023026,07350023026,GN SCA-25l,Main Location,Primary Batch,10.00,10.00,,,100.00,56.00,Nos,0,,440.00,1000.00,SCGST Sale,
PFIDEL051/18-19,,11-Apr-18,Sales,Ion Robinson India,,07380350530,,"SPG 1054-2.5"" T",Main Location,Primary Batch,10.00,10.00,,,2250.00,1972.00,Nos,0,,2780.22,22500.00,SCGST Sale,
PFIDEL051/18-19,,11-Apr-18,Sales,Ion Robinson India,,07380350530,,"SPG 1248-2.5"" T",Main Location,Primary Batch,4.00,4.00,,,2750.00,2363.00,Nos,0,,1548.11,11000.00,SCGST Sale,
PFIDEL051/18-19,,11-Apr-18,Sales,Ion Robinson India,,07380350530,,UV -ECS 025L,Main Location,Primary Batch,1.00,1.00,,,8280.00,6300.00,Nos,0,,1980.08,8280.00,SCGST Sale,
PFIDEL052/18-19,,11-Apr-18,Sales,Delta Pure Technologies India Pvt Ltd,,07020215219,07020215219,"SP 20""",Main Location,Primary Batch,500.00,500.00,,,65.00,44.00,Nos,0,,11000.00,32500.00,SCGST Sale,
PFIDEL053/18-19,PFIDEL053/18-19,11-Apr-18,Sales,J.PEE ENGINEERS & PACKAGING PVT. LTD,,07797137244,07797137244,"20"" BB L 1.5""",Main Location,Primary Batch,2.00,2.00,,,500.00,355.00,Nos,0,,327.85,1000.00,SCGST Sale,
PFIDEL053/18-19,PFIDEL053/18-19,11-Apr-18,Sales,J.PEE ENGINEERS & PACKAGING PVT. LTD,,07797137244,07797137244,DS - H&L-24-4R,Main Location,Primary Batch,2.00,2.00,,,1900.00,700.00,Nos,0,,2543.83,3800.00,SCGST Sale,
PFIDEL053/18-19,PFIDEL053/18-19,11-Apr-18,Sales,J.PEE ENGINEERS & PACKAGING PVT. LTD,,07797137244,07797137244,"DS-TS 4""",Main Location,Primary Batch,2.00,2.00,,,600.00,382.00,Nos,0,,481.42,1200.00,SCGST Sale,
PFIDEL053/18-19,PFIDEL053/18-19,11-Apr-18,Sales,J.PEE ENGINEERS & PACKAGING PVT. LTD,,07797137244,07797137244,FM 50 (0.6-6),Main Location,Primary Batch,2.00,2.00,,,1800.00,1234.09,Nos,0,,1268.08,3600.00,SCGST Sale,
PFIDEL053/18-19,PFIDEL053/18-19,11-Apr-18,Sales,J.PEE ENGINEERS & PACKAGING PVT. LTD,,07797137244,07797137244,"FRP 2472 - 4""TB",Main Location,Primary Batch,2.00,2.00,,,20500.00,16290.00,Nos,0,,9971.85,41000.00,SCGST Sale,
PFIDEL053/18-19,PFIDEL053/18-19,11-Apr-18,Sales,J.PEE ENGINEERS & PACKAGING PVT. LTD,,07797137244,07797137244,IN 510 CT,Main Location,Primary Batch,1.00,1.00,,,2300.00,1150.00,Nos,0,,1237.06,2300.00,SCGST Sale,
PFIDEL053/18-19,PFIDEL053/18-19,11-Apr-18,Sales,J.PEE ENGINEERS & PACKAGING PVT. LTD,,07797137244,07797137244,KP 35,Main Location,Primary Batch,1.00,1.00,,,650.00,555.00,Nos,0,,119.60,650.00,SCGST Sale,
PFIDEL053/18-19,PFIDEL053/18-19,11-Apr-18,Sales,J.PEE ENGINEERS & PACKAGING PVT. LTD,,07797137244,07797137244,Memflo 8-300-3,Main Location,Primary Batch,1.00,1.00,,,12000.00,9754.00,Nos,0,,2700.20,12000.00,SCGST Sale,
PFIDEL053/18-19,PFIDEL053/18-19,11-Apr-18,Sales,J.PEE ENGINEERS & PACKAGING PVT. LTD,,07797137244,07797137244,PG 400 C,Main Location,Primary Batch,2.00,2.00,,,250.00,180.00,Nos,0,,158.93,500.00,SCGST Sale,
PFIDEL054/18-19,,11-Apr-18,Sales,Koundal Water Treatment Services,,06702508766,,FM 65 (12-60),Main Location,Primary Batch,2.00,2.00,,,3200.00,2448.00,Nos,0,,1598.26,6400.00,IGST Sale,
PFIDEL054/18-19,,11-Apr-18,Sales,Koundal Water Treatment Services,,06702508766,,"PP 10"" 5UM",Main Location,Primary Batch,100.00,100.00,,,50.00,40.00,Nos,0,,1073.64,5000.00,IGST Sale,
PFIDEL054/18-19,,11-Apr-18,Sales,Koundal Water Treatment Services,,06702508766,,"PP 20"" 5 UM",Main Location,Primary Batch,100.00,100.00,,,100.00,80.00,Nos,0,,2147.28,10000.00,IGST Sale,
PFIDEL054/18-19,,11-Apr-18,Sales,Koundal Water Treatment Services,,06702508766,,"PP 30"" 5 UM",Main Location,Primary Batch,150.00,150.00,,,150.00,120.00,Nos,0,,4831.37,22500.00,IGST Sale,
PFIDEL054/18-19,,11-Apr-18,Sales,Koundal Water Treatment Services,,06702508766,,"SP 20""",Main Location,Primary Batch,400.00,400.00,,,60.00,44.00,Nos,0,,6753.46,24000.00,IGST Sale,
PFIDEL055/18-19,,11-Apr-18,Sales,Varun Pet Industries,,,,UV -ECS 070L,Main Location,Primary Batch,1.00,1.00,,,11995.00,9100.00,Nos,0,,2895.10,11995.00,SCGST Sale,
PFIDEL056/18-19,,11-Apr-18,Sales,KKenworld Marketing & Servicing,,09488807849,09488807849,DP - E Dose,Main Location,Primary Batch,5.00,5.00,,,3500.00,3250.00,Nos,0,,1937.17,17500.00,IGST Sale,
PFIDEL056/18-19,,11-Apr-18,Sales,KKenworld Marketing & Servicing,,09488807849,09488807849,Memflo 8-300-1,Main Location,Primary Batch,3.00,3.00,,,6900.00,5500.00,Nos,0,,5012.83,20700.00,IGST Sale,
PFIDEL057/18-19,,11-Apr-18,Sales,SITYOG  WATERTECH SYSTEMS PVT LTD.,,07630405828,,DP - E Dose,Main Location,Primary Batch,1.00,1.00,,,3500.00,3250.00,Nos,0,,325.68,3500.00,SCGST Sale,
PFIDEL057/18-19,,11-Apr-18,Sales,SITYOG  WATERTECH SYSTEMS PVT LTD.,,07630405828,,HM 4040-BWE,Main Location,Primary Batch,2.00,2.00,,,7500.00,6450.00,Nos,0,,2424.32,15000.00,SCGST Sale,
PFIDEL058/18-19,,12-Apr-18,Sales,K.B Aqua Pure Pvt. Ltd.,,07360222210,,"20"" BB L -1""",Main Location,Primary Batch,1.00,1.00,,,500.00,355.00,Nos,0,,189.64,500.00,SCGST Sale,Material Being Sent Agn Verbal order From Party
PFIDEL058/18-19,,12-Apr-18,Sales,K.B Aqua Pure Pvt. Ltd.,,07360222210,,"20"" BB L 1.5""",Main Location,Primary Batch,8.00,8.00,,,500.00,355.00,Nos,0,,1517.14,4000.00,SCGST Sale,Material Being Sent Agn Verbal order From Party
PFIDEL058/18-19,,12-Apr-18,Sales,K.B Aqua Pure Pvt. Ltd.,,07360222210,,"SP BB 20""",Main Location,Primary Batch,5.00,5.00,,,220.00,139.16,Nos,0,,502.41,1100.00,SCGST Sale,Material Being Sent Agn Verbal order From Party
PFIDEL059/18-19,2,12-Apr-18,Sales,AR Aquaformatics Pvt Ltd,,07910471149,,25NB TMF,Main Location,Primary Batch,2.00,2.00,,,1000.00,812.14,Nos,0,,375.72,2000.00,SCGST Sale,Material Being Collected From Our Office  BY Mr Abhay
PFIDEL059/18-19,2,12-Apr-18,Sales,AR Aquaformatics Pvt Ltd,,07910471149,,CRP-1HP,Main Location,Primary Batch,1.00,1.00,,,3600.00,2997.88,Nos,0,,602.12,3600.00,SCGST Sale,Material Being Collected From Our Office  BY Mr Abhay
PFIDEL059/18-19,2,12-Apr-18,Sales,AR Aquaformatics Pvt Ltd,,07910471149,,MD 2,Main Location,Primary Batch,1.00,1.00,,,3500.00,2575.00,Nos,0,,925.00,3500.00,SCGST Sale,Material Being Collected From Our Office  BY Mr Abhay
PFIDEL059/18-19,2,12-Apr-18,Sales,AR Aquaformatics Pvt Ltd,,07910471149,,Media,Main Location,Primary Batch,600.00,600.00,,,6.00,3.50,Nos,0,,1500.00,3600.00,SCGST Sale,Material Being Collected From Our Office  BY Mr Abhay
PFIDEL059/18-19,2,12-Apr-18,Sales,AR Aquaformatics Pvt Ltd,,07910471149,,SCR-3/23-1PH,Main Location,Primary Batch,1.00,1.00,,,25000.00,21983.88,Nos,0,,3016.12,25000.00,SCGST Sale,Material Being Collected From Our Office  BY Mr Abhay
PFIDEL059/18-19,2,12-Apr-18,Sales,AR Aquaformatics Pvt Ltd,,07910471149,,SFM-15-120-1200,Main Location,Primary Batch,2.00,2.00,,,650.00,358.87,Nos,0,,582.26,1300.00,SCGST Sale,Material Being Collected From Our Office  BY Mr Abhay
PFIDEL059/18-19,2,12-Apr-18,Sales,AR Aquaformatics Pvt Ltd,,07910471149,,"SPG 1354-2.5"" T",Main Location,Primary Batch,2.00,2.00,,,3400.00,2881.00,Nos,0,,1038.00,6800.00,SCGST Sale,Material Being Collected From Our Office  BY Mr Abhay
PFIDEL060/18-19,,12-Apr-18,Sales,Watertec Enterprise Inc,,07230438931,,DP - E Dose,Main Location,Primary Batch,1.00,1.00,,,3650.00,3250.00,Nos,0,,400.00,3650.00,SCGST Sale,
PFIDEL061/18-19,,12-Apr-18,Sales,Vishal Dealers,,07590319423,,"10"" Blue L 1""",Main Location,Primary Batch,24.00,24.00,,,250.00,75.00,Nos,0,,4200.10,6000.00,SCGST Sale,
PFIDEL061/18-19,,12-Apr-18,Sales,Vishal Dealers,,07590319423,,"PP 10"" 5UM",Main Location,Primary Batch,24.00,24.00,,,55.00,40.00,Nos,0,,360.02,1320.00,SCGST Sale,
PFIDEL061/18-19,,12-Apr-18,Sales,Vishal Dealers,,07590319423,,"PP 20"" 1 UM",Main Location,Primary Batch,50.00,50.00,,,110.00,90.00,Nos,0,,1000.09,5500.00,SCGST Sale,
PFIDEL061/18-19,,12-Apr-18,Sales,Vishal Dealers,,07590319423,,"PP 20"" 5 UM",Main Location,Primary Batch,100.00,100.00,,,110.00,80.00,Nos,0,,3000.18,11000.00,SCGST Sale,
PFIDEL062/18-19,,12-Apr-18,Sales,AR Aquaformatics Pvt Ltd,,07910471149,,RO Housings,Main Location,Primary Batch,1.00,1.00,,,3200.00,50963.00,Nos,0,,-47762.70,3200.00,SCGST Sale,Material Being Sent Agn Verbal order From Party
PFIDEL062/18-19,,12-Apr-18,Sales,AR Aquaformatics Pvt Ltd,,07910471149,,"SP BB 20""",Main Location,Primary Batch,6.00,6.00,,,180.00,139.16,Nos,0,,245.14,1080.00,SCGST Sale,Material Being Sent Agn Verbal order From Party
PFIDEL144/18-19,,28-Apr-18,Sales,Dew Speciality Chemmicals (P) Ltd,,09966301691,,"SP 20""",Main Location,Primary Batch,100.00,100.00,,,70.00,44.10,Nos,0,,2693.55,7000.00,IGST Sale,
PFIDEL144/18-19,,28-Apr-18,Sales,Dew Speciality Chemmicals (P) Ltd,,09966301691,,"SP 40""",Main Location,Primary Batch,1000.00,1000.00,,,140.00,92.00,Nos,0,,50071.01,140000.00,IGST Sale,
PFIDEL144/18-19,,28-Apr-18,Sales,Dew Speciality Chemmicals (P) Ltd,,09966301691,,"SP BB 20""",Main Location,Primary Batch,100.00,100.00,,,220.00,140.84,Nos,0,,8241.44,22000.00,IGST Sale,
PFIDEL063/18-19,,12-Apr-18,Sales,Escem Water Engineers,,07320367538,,WM 330 / WM25,Main Location,Primary Batch,1.00,1.00,,,29000.00,26000.00,Nos,0,,3800.00,29000.00,SCGST Sale,
PFIDEL064/18-19,,12-Apr-18,Sales,Uttam Water Solutions,,,,FLOATY-3M,Main Location,Primary Batch,2.00,2.00,,,342.00,165.90,Nos,0,,352.22,684.00,SCGST Sale,Material Being Collected From Office By  Your Rep
PFIDEL064/18-19,,12-Apr-18,Sales,Uttam Water Solutions,,,,IN 510 CT,Main Location,Primary Batch,2.00,2.00,,,2200.00,1150.00,Nos,0,,2100.10,4400.00,SCGST Sale,Material Being Collected From Office By  Your Rep
PFIDEL065/18-19,PFIDEL065/18-19,13-Apr-18,Sales,Apex Ecotech Pvt Ltd,,07590363849,07590363849,"SP 30""",Main Location,Primary Batch,100.00,100.00,,,150.00,66.00,Nos,0,,8400.00,15000.00,SCGST Sale,
PFIDEL066/18-19,,13-Apr-18,Sales,Jal Jeevan Engineers,,07670425885,,"SPG 1354-2.5"" T",Main Location,Primary Batch,4.00,4.00,,,3225.00,2881.00,Nos,0,,1376.00,12900.00,SCGST Sale,
PFIDEL067/18-19,,13-Apr-18,Sales,Kapil Associates,,09888807734,09888807734,"PP 20"" 10 UM",Main Location,Primary Batch,25.00,25.00,,,115.00,80.00,Nos,0,,875.14,2875.00,IGST Sale,
PFIDEL067/18-19,,13-Apr-18,Sales,Kapil Associates,,09888807734,09888807734,"SP 20""",Main Location,Primary Batch,100.00,100.00,,,72.00,44.00,Nos,0,,2800.36,7200.00,IGST Sale,
PFIDEL068/18-19,,13-Apr-18,Sales,HYPER FILTERATION PVT. LTD,,09188801411,,ECOLINE 8-300-5,Main Location,Primary Batch,3.00,3.00,,,27500.00,22137.00,Nos,0,,21589.00,82500.00,IGST Sale,Material Being Sent Agn Po From Party Dated - 23.3.18
PFIDEL069/18-19,,13-Apr-18,Sales,HYPER FILTERATION PVT. LTD,,09188801411,,ECOLINE 4-300-3,Main Location,Primary Batch,1.00,1.00,,,5600.00,4558.00,Nos,0,,1042.00,5600.00,IGST Sale,Material Being Sent Agn Po From Customer  Dated- 13.4.18
PFIDEL070/18-19,,13-Apr-18,Sales,Sarvo Technologies Ltd,,06831310502,,DS - H&L-24-4R,Main Location,Primary Batch,2.00,2.00,,,1850.00,700.00,Nos,0,,2300.00,3700.00,IGST Sale,
PFIDEL070/18-19,,13-Apr-18,Sales,Sarvo Technologies Ltd,,06831310502,,"DS-TS 4""",Main Location,Primary Batch,2.00,2.00,,,650.00,382.00,Nos,0,,536.00,1300.00,IGST Sale,
PFIDEL070/18-19,,13-Apr-18,Sales,Sarvo Technologies Ltd,,06831310502,,"FRP 2472 - 4""TB",Main Location,Primary Batch,2.00,2.00,,,21000.00,16290.00,Nos,0,,9420.00,42000.00,IGST Sale,
PFIDEL070/18-19,,13-Apr-18,Sales,Sarvo Technologies Ltd,,06831310502,,MD 1.5,Main Location,Primary Batch,2.00,2.00,,,2400.00,1700.00,Nos,0,,1400.00,4800.00,IGST Sale,
PFIDEL071/18-19,,13-Apr-18,Sales,Sarvo Technologies Ltd,,06831310502,,MD 1.5,Main Location,Primary Batch,3.00,3.00,,,2200.00,1700.00,Nos,0,,1500.00,6600.00,IGST Sale,
PFIDEL072/18-19,,14-Apr-18,Sales,Thermtech  Engineers & Chemicals,,05009942428,05009942428,"20"" BB L 1.5""",Main Location,Primary Batch,2.00,2.00,,,500.00,355.00,Nos,0,,332.37,1000.00,IGST Sale,Material Being Sent Agn PO from Customer -
PFIDEL072/18-19,,14-Apr-18,Sales,Thermtech  Engineers & Chemicals,,05009942428,05009942428,25NB TMF,Main Location,Primary Batch,4.00,4.00,,,1000.00,811.31,Nos,0,,924.25,4000.00,IGST Sale,Material Being Sent Agn PO from Customer -
PFIDEL072/18-19,,14-Apr-18,Sales,Thermtech  Engineers & Chemicals,,05009942428,05009942428,"SPG 1354-2.5"" T",Main Location,Primary Batch,2.00,2.00,,,3400.00,2881.00,Nos,0,,1326.14,6800.00,IGST Sale,Material Being Sent Agn PO from Customer -
PFIDEL073/18-19,,14-Apr-18,Sales,RS Enterprises,,,,CPA 3 8040,Main Location,Primary Batch,1.00,1.00,,,27000.00,26525.00,Nos,0,,475.00,27000.00,IGST Sale,
PFIDEL074/18-19,,14-Apr-18,Sales,Newtech Chemicals,,06651331262,,"PP 30"" 5 UM",Main Location,Primary Batch,50.00,50.00,,,135.00,120.00,Nos,0,,750.00,6750.00,IGST Sale,
PFIDEL074/18-19,,14-Apr-18,Sales,Newtech Chemicals,,06651331262,,"PP 40"" 10 UM",Main Location,Primary Batch,50.00,50.00,,,220.00,160.00,Nos,0,,3000.00,11000.00,IGST Sale,
PFIDEL075/18-19,,14-Apr-18,Sales,Optima Water Solutions Pvt Ltd,,07576917859,07576917859,MD 2,Main Location,Primary Batch,1.00,1.00,,,3400.00,2575.00,Nos,0,,825.00,3400.00,SCGST Sale,
PFIDEL076/18-19,,14-Apr-18,Sales,Equipcare Engineers,,07730272495,,"FRP 1665 - 4""TB",Main Location,Primary Batch,1.00,1.00,,,8700.00,7400.00,Nos,0,,1300.00,8700.00,SCGST Sale,
PFIDEL076/18-19,,14-Apr-18,Sales,Equipcare Engineers,,07730272495,,"FRP 2162 - 4""TB",Main Location,Primary Batch,2.00,2.00,,,15900.00,14125.00,Nos,0,,3550.00,31800.00,SCGST Sale,
PFIDEL076/18-19,,14-Apr-18,Sales,Equipcare Engineers,,07730272495,,"SPG 1354-2.5"" T",Main Location,Primary Batch,7.00,7.00,,,3150.00,2881.00,Nos,0,,1883.00,22050.00,SCGST Sale,
PFIDEL077/18-19,,14-Apr-18,Sales,AR Aquaformatics Pvt Ltd,,07910471149,,"20"" PP Bag Assembly",Main Location,Primary Batch,4.00,4.00,,,1200.00,850.00,Nos,0,,1400.03,4800.00,SCGST Sale,
PFIDEL077/18-19,,14-Apr-18,Sales,AR Aquaformatics Pvt Ltd,,07910471149,,DP - E Dose,Main Location,Primary Batch,3.00,3.00,,,3600.00,3250.00,Nos,0,,1050.06,10800.00,SCGST Sale,
PFIDEL077/18-19,,14-Apr-18,Sales,AR Aquaformatics Pvt Ltd,,07910471149,,FM 50 (1-10),Main Location,Primary Batch,4.00,4.00,,,1700.00,1200.00,Nos,0,,2000.04,6800.00,SCGST Sale,
PFIDEL077/18-19,,14-Apr-18,Sales,AR Aquaformatics Pvt Ltd,,07910471149,,PG 160 B,Main Location,Primary Batch,6.00,6.00,,,230.00,160.00,Nos,0,,420.01,1380.00,SCGST Sale,
PFIDEL077/18-19,,14-Apr-18,Sales,AR Aquaformatics Pvt Ltd,,07910471149,,PG 400 C,Main Location,Primary Batch,4.00,4.00,,,230.00,180.00,Nos,0,,200.00,920.00,SCGST Sale,
PFIDEL077/18-19,,14-Apr-18,Sales,AR Aquaformatics Pvt Ltd,,07910471149,,RO-HP Red,Main Location,Primary Batch,1.00,1.00,,,350.00,225.00,Nos,0,,125.00,350.00,SCGST Sale,
PFIDEL077/18-19,,14-Apr-18,Sales,AR Aquaformatics Pvt Ltd,,07910471149,,RO-LP BLUE,Main Location,Primary Batch,1.00,1.00,,,350.00,225.00,Nos,0,,125.00,350.00,SCGST Sale,
PFIDEL077/18-19,,14-Apr-18,Sales,AR Aquaformatics Pvt Ltd,,07910471149,,SH-12/06-3PH,Main Location,Primary Batch,3.00,3.00,,,15500.00,13657.34,Nos,0,,6778.23,47750.00,SCGST Sale,
PFIDEL077/18-19,,14-Apr-18,Sales,AR Aquaformatics Pvt Ltd,,07910471149,,"SP BB 20""",Main Location,Primary Batch,4.00,4.00,,,180.00,141.05,Nos,0,,155.80,720.00,SCGST Sale,
PFIDEL077/18-19,,14-Apr-18,Sales,AR Aquaformatics Pvt Ltd,,07910471149,,VC 1.5,Main Location,Primary Batch,4.00,4.00,,,300.00,175.00,Nos,0,,500.01,1200.00,SCGST Sale,
PFIDEL078/18-19,,16-Apr-18,Sales,Shri Krishna  Nirmal  Neer  Solution,,02030202631,02030202631,"BB 20""- 4""",Main Location,Primary Batch,10.00,10.00,,,255.00,190.00,Nos,0,,691.77,2550.00,IGST Sale,
PFIDEL078/18-19,,16-Apr-18,Sales,Shri Krishna  Nirmal  Neer  Solution,,02030202631,02030202631,"PP 20"" 5 UM",Main Location,Primary Batch,25.00,25.00,,,110.00,80.00,Nos,0,,795.04,2750.00,IGST Sale,
PFIDEL078/18-19,,16-Apr-18,Sales,Shri Krishna  Nirmal  Neer  Solution,,02030202631,02030202631,"SP 20""",Main Location,Primary Batch,25.00,25.00,,,70.00,44.00,Nos,0,,678.66,1750.00,IGST Sale,
PFIDEL078/18-19,,16-Apr-18,Sales,Shri Krishna  Nirmal  Neer  Solution,,02030202631,02030202631,"SP 40""",Main Location,Primary Batch,100.00,100.00,,,155.00,88.00,Nos,0,,6953.87,15500.00,IGST Sale,
PFIDEL078/18-19,,16-Apr-18,Sales,Shri Krishna  Nirmal  Neer  Solution,,02030202631,02030202631,"SPG 1248-2.5"" T",Main Location,Primary Batch,2.00,2.00,,,2800.00,2363.00,Nos,0,,965.72,5600.00,IGST Sale,
PFIDEL078/18-19,,16-Apr-18,Sales,Shri Krishna  Nirmal  Neer  Solution,,02030202631,02030202631,"SPG 1354-2.5"" T",Main Location,Primary Batch,2.00,2.00,,,3400.00,2881.00,Nos,0,,1149.37,6800.00,IGST Sale,
PFIDEL078/18-19,,16-Apr-18,Sales,Shri Krishna  Nirmal  Neer  Solution,,02030202631,02030202631,"SPG 1465-4"" T",Main Location,Primary Batch,4.00,4.00,,,5000.00,4238.00,Nos,0,,3375.57,20000.00,IGST Sale,
PFIDEL079/18-19,,16-Apr-18,Sales,Exsys Components,,06781335604,,"BB 20"" - 4.5""",Main Location,Primary Batch,100.00,100.00,,,305.00,260.00,Nos,0,,4500.00,30500.00,IGST Sale,Material Being Collected From Our Office By Your Person
PFIDEL079/18-19,,16-Apr-18,Sales,Exsys Components,,06781335604,,"BB 20""- 4""",Main Location,Primary Batch,100.00,100.00,,,225.00,190.00,Nos,0,,3500.00,22500.00,IGST Sale,Material Being Collected From Our Office By Your Person
PFIDEL079/18-19,,16-Apr-18,Sales,Exsys Components,,06781335604,,"SP BB 20""",Main Location,Primary Batch,100.00,100.00,,,160.00,138.88,Nos,0,,2112.00,16000.00,IGST Sale,Material Being Collected From Our Office By Your Person
PFIDEL079/18-19,,16-Apr-18,Sales,Exsys Components,,06781335604,,"SPG 1354-2.5"" T",Main Location,Primary Batch,2.00,2.00,,,3200.00,2881.00,Nos,0,,638.00,6400.00,IGST Sale,Material Being Collected From Our Office By Your Person
PFIDEL080/18-19,,16-Apr-18,Sales,PR Water Industries,,,,DP - E Dose,Main Location,Primary Batch,2.00,2.00,,,3450.00,3250.00,Nos,0,,400.00,6900.00,IGST Sale,
PFIDEL080/18-19,,16-Apr-18,Sales,PR Water Industries,,,,"SPG 1054-2.5"" T",Main Location,Primary Batch,10.00,10.00,,,2350.00,1972.00,Nos,0,,3780.00,23500.00,IGST Sale,
PFIDEL080/18-19,,16-Apr-18,Sales,PR Water Industries,,,,"SPG 1248-2.5"" T",Main Location,Primary Batch,10.00,10.00,,,2850.00,2363.00,Nos,0,,4870.00,28500.00,IGST Sale,
PFIDEL080/18-19,,16-Apr-18,Sales,PR Water Industries,,,,"SPG 1354-2.5"" T",Main Location,Primary Batch,30.00,30.00,,,3200.00,2881.00,Nos,0,,9570.00,96000.00,IGST Sale,
PFIDEL080/18-19,,16-Apr-18,Sales,PR Water Industries,,,,"SPG 1465-4"" T",Main Location,Primary Batch,15.00,15.00,,,4800.00,4238.00,Nos,0,,8430.00,72000.00,IGST Sale,
PFIDEL080/18-19,,16-Apr-18,Sales,PR Water Industries,,,,"SPG 844-2.5"" T",Main Location,Primary Batch,6.00,6.00,,,1700.00,1483.00,Nos,0,,1302.00,10200.00,IGST Sale,
PFIDEL081/18-19,,16-Apr-18,Sales,Optima Water Solutions Pvt Ltd,,07576917859,07576917859,40NB SMS W,Main Location,Primary Batch,1.00,1.00,,,1750.00,167.09,Nos,0,,1582.91,1750.00,SCGST Sale,
PFIDEL081/18-19,,16-Apr-18,Sales,Optima Water Solutions Pvt Ltd,,07576917859,07576917859,MD 1.5,Main Location,Primary Batch,2.00,2.00,,,2000.00,1700.00,Nos,0,,600.00,4000.00,SCGST Sale,
